-0.033057137,0.067445531,0.049340622,-0.093257579,-0.132577096,-0.025975659,-0.100274255,-0.038080207,0.137824188,-0.113544931,0.163218419,-0.115798558,-0.244874582,0.004521535,-0.053382707,0.232209757,-0.153663854,-0.154375409,-0.013800823,0.036774056,0.07291709,0.117714234,-0.036218545,0.059528459,-0.141803314,-0.36368685,-0.060251504,-0.018718768,-0.121085055,-0.053296364,-0.00769487,0.097905541,-0.161931207,-0.000788053,0.078148308,0.13098717,0.009761437,-0.07780972,0.119251239,0.057309153,-0.321414212,0.060400469,0.098057444,0.247644703,0.169420366,0.041913325,-0.007160782,-0.135600654,0.065851563,-0.222227181,-0.017408393,0.113758137,0.011910385,0.042388129,0.019932274,-0.140287081,0.043267117,0.120198506,-0.168230702,-0.047297668,0.109223855,-0.075186244,0.050181967,-0.124006187,0.202718268,0.010841251,-0.115477609,-0.164099957,0.094193185,-0.184189543,-0.112514968,0.103520118,-0.091833428,-0.195120116,-0.325861812,-0.024577224,0.3131015,0.169926524,-0.176353872,0.069204641,0.029854545,0.044323794,0.121738086,0.134855901,0.056922329,0.050844681,-0.104545186,-0.004362275,0.268585255,-0.039313519,0.010973348,0.246140594,0.008772999,0.067265453,0.01579703,0.027898147,-0.067017701,0.035033042,-0.154069533,0.00719524,-0.021403756,0.012223672,-0.001156398,0.139776801,-0.168417811,0.141112924,-0.032265989,-0.022416352,-0.026615017,0.053156446,-0.049592873,-0.041251406,0.141023566,-0.23377271,0.119962749,0.162268634,0.070830942,0.112429433,0.108351355,0.070848027,-0.063938696,-0.070388106,-0.245992482,-0.047291998,0.07616083,-0.048396318,0.123063167,0.031704851
-0.077912239,0.087380943,0.055911771,-0.15331773,-0.124731901,-0.054948516,-0.11592976,-0.117673387,0.118829553,-0.193388303,0.206721996,-0.150204842,-0.1881604,0.03727939,-0.068761236,0.235682199,-0.179480816,-0.160557941,0.000992782,-0.028653958,0.095427749,0.021175494,-0.084998774,0.098666849,-0.103443846,-0.272444919,-0.111003327,-0.020787624,-0.086627016,-0.078689369,0.015258539,0.059009321,-0.168228969,0.024701771,0.006853753,0.134366679,0.066205149,-0.155415386,0.142334702,0.036685796,-0.299206754,0.063788676,0.117361824,0.223132541,0.141233387,-0.057002058,-0.029369164,-0.127924298,0.137003452,-0.155309742,-0.012069196,0.097135524,0.065292745,0.023897358,0.009118148,-0.120054518,0.074477048,0.139740676,-0.19569238,-0.041564497,0.120529672,-0.126116022,0.036109047,-0.14183639,0.168613404,0.135728642,-0.080069641,-0.194603855,0.109976808,-0.140542599,-0.114266093,0.069727869,-0.131827737,-0.167165423,-0.299755881,-0.003036605,0.320482641,0.150757415,-0.168450346,0.104829423,0.05379965,-0.024096582,0.146884665,0.200594624,0.072446634,0.053259891,-0.069147782,0.036249175,0.258965587,-0.044525679,-0.001661948,0.204674711,-0.043179072,0.035043923,0.00980148,0.015923501,-0.103268407,0.035174255,-0.13925308,0.008032166,-0.067250259,0.001947452,-0.051922551,0.09246217,-0.161086892,0.081416907,-0.013924671,-0.054407133,-0.104309315,0.012693169,-0.023351073,-0.009432712,0.129472367,-0.185060829,0.116806773,0.134315997,0.049849222,0.120066312,0.131736852,0.081530745,-0.004037448,-0.080092461,-0.208725125,-0.019424224,0.086062399,-0.025751977,0.13338238,0.012159336
-0.132473111,0.05132198,0.005632453,-0.119318351,-0.097634483,-0.004699111,-0.042240562,-0.096596509,0.158555984,-0.151588783,0.2028111,-0.062632825,-0.240258567,-0.061673734,-0.032654949,0.145707607,-0.135617819,-0.160737604,-0.029416944,0.035330025,0.135491021,0.063127823,-0.033722454,0.065786641,-0.165110499,-0.275730357,-0.11470475,-0.037670082,-0.102182243,-0.075422771,-0.068979654,0.028773176,-0.162574768,-0.023444274,0.024433613,0.121294141,0.020321157,-0.017799128,0.14988149,0.060168207,-0.272311389,0.07011118,0.037709709,0.275352076,0.204865582,0.025923034,-0.042845557,-0.157415204,0.112008233,-0.237351097,0.035551792,0.148193888,0.049101265,0.043012483,-0.016367355,-0.104583845,0.013705287,0.130818658,-0.140303887,0.014399952,0.078580052,-0.144560054,-0.009145567,-0.099414378,0.173009023,0.081091713,-0.128795754,-0.235476546,0.052785907,-0.183577918,-0.180616058,0.098398395,-0.158481359,-0.182786636,-0.358738735,0.025565356,0.37323302,0.136142079,-0.225437433,0.067975942,-0.054213928,0.018428765,0.14703266,0.14151888,0.036611545,0.032227991,-0.13257888,0.00178049,0.286772311,-0.077276636,-0.04074722,0.222400919,0.022764959,0.104446828,0.043025963,0.060406849,-0.059407132,0.002456497,-0.151047882,-0.029416993,0.019289833,-0.009606837,-0.017387657,0.153486945,-0.183211684,0.186095223,-0.018128564,-0.030750841,-0.033568528,-0.037801421,-0.068876425,-0.016004491,0.115739483,-0.222521588,0.165066957,0.180242799,0.101613179,0.110223658,0.128677852,0.045396518,-0.049397608,0.032269938,-0.210435979,-0.03374048,0.106667798,0.014257143,0.144415393,-0.00123285
-0.074326502,0.058274407,-0.019114348,-0.076600708,-0.051395784,-0.002337407,-0.106257548,-0.121812887,0.105394833,-0.140066544,0.243616516,-0.04532222,-0.158620064,-0.121717647,-0.016154644,0.116885267,-0.206083248,-0.166480715,0.008496212,0.04373968,0.11866377,0.005581672,-0.060225667,0.057404495,-0.158867533,-0.267279039,-0.109923407,-0.039625576,0.062090506,-0.090313382,-0.07995264,-0.013429767,-0.215255712,-0.020698897,0.034116787,0.157356039,0.016354367,-0.030892589,0.159864724,-0.004767443,-0.206992214,0.086509742,0.038082148,0.240099311,0.205182339,0.073219287,-0.050098341,-0.139132227,0.119239154,-0.229804302,0.105774571,0.153891539,0.096275456,0.095210053,-0.016197932,-0.131386886,0.034083482,0.106415284,-0.159134999,0.035884778,0.065336722,-0.088790054,0.029421514,-0.046527608,0.186333458,0.056486064,-0.108132084,-0.21724242,0.103595768,-0.190207322,-0.144542351,0.095107101,-0.075446762,-0.172385315,-0.356785794,0.030620819,0.35945645,0.178287099,-0.252359688,0.087483751,-0.03933185,-0.024563543,0.197386295,0.092890783,0.058626811,-0.015309906,-0.153109054,-0.008462355,0.282944938,-0.037984094,-0.026848498,0.201906656,0.028458486,0.102337216,0.054501597,0.080610981,-0.037881403,0.011614082,-0.131196655,-0.018936679,0.024079229,0.030370078,-0.035399571,0.174482023,-0.141884799,0.197100456,0.019722551,-0.01712827,0.010343128,-0.001136507,-0.08950865,-0.056865649,0.097923222,-0.302796503,0.214754855,0.168803409,0.092082491,0.120716383,0.112998339,0.079798525,-0.009664378,-0.045710289,-0.227110768,-0.0797178,0.036634608,-0.007164335,0.102215663,0.031541493
-0.101947054,0.098125187,0.062574115,-0.049471774,-0.094190051,-0.009702395,-0.076770028,-0.118059145,0.085377586,-0.11426886,0.218126032,0.003318535,-0.201019633,-0.038573848,-0.041750731,0.153232905,-0.179015473,-0.139455959,-0.063495891,0.016905267,0.10924274,0.049964193,-0.012287811,-0.016063967,-0.065531323,-0.304833418,-0.110440472,0.01345223,0.080590508,-0.053275356,-0.073595833,-0.009441988,-0.210752454,-0.031327716,0.039186505,0.08805469,0.006318008,-0.043962064,0.141154866,0.02358505,-0.236050841,0.093229854,0.045081293,0.231636658,0.238053077,0.041434461,0.009983187,-0.126643495,0.091598228,-0.166250965,0.015262643,0.165454084,0.118733853,0.08355656,-0.030661889,-0.151745793,0.014540794,0.106170724,-0.104718138,0.02856902,0.113052443,-0.085079719,0.016137985,-0.076146217,0.177400061,0.037444718,-0.122494628,-0.259415537,0.073942222,-0.154712752,-0.110250805,0.066521224,-0.174842697,-0.126634707,-0.30220167,0.005627839,0.375683594,0.097204036,-0.187303191,0.070889927,-0.057023229,0.015420894,0.099971688,0.113321047,-0.020511425,0.039673202,-0.101916298,0.005906337,0.261969543,-0.036323853,-0.054454133,0.18387945,-0.014976095,0.094429074,0.035982545,0.058371342,-0.045007706,0.004995761,-0.109891108,-0.028620378,-0.026778759,-0.076240465,0.00023629,0.150521082,-0.13670719,0.186908749,-0.041748892,0.096608201,-0.002284643,0.013422843,-0.084188981,-0.006779398,0.118697074,-0.219207257,0.256903467,0.220398659,0.052285841,0.055987436,0.138174684,0.090762995,-0.034899616,0.057945214,-0.194357234,-0.067549927,0.036194562,-0.056157786,0.127514309,0.018099593
-0.093023987,0.089768571,0.073148934,-0.023666791,-0.074009194,-0.030446621,-0.075526249,-0.173091652,0.140535052,-0.161950101,0.207866465,0.002787148,-0.206884642,-0.054335606,-0.040835908,0.159287403,-0.173135586,-0.1286965,-0.046747436,-0.016426496,0.111655316,0.028635871,0.014305715,-0.000301296,-0.093973593,-0.285629883,-0.099074669,-0.020218765,0.019651228,-0.074920053,-0.081711366,0.021134015,-0.17251501,-0.032365661,-0.000977225,0.088658178,-0.011778208,-0.028398337,0.197919545,0.000947674,-0.217821963,0.047877613,0.037905716,0.251461248,0.251358661,0.014279412,-0.00314664,-0.130408439,0.12101121,-0.206945665,0.023504364,0.136040404,0.103326503,0.088994801,-0.026711869,-0.151568371,-0.00078726,0.074768652,-0.094491223,0.068986361,0.15884994,-0.165210197,-0.011313806,-0.047159145,0.221176368,0.062186512,-0.129814488,-0.18120041,0.068544061,-0.171750717,-0.106450868,0.024259777,-0.166277863,-0.16026487,-0.325141991,0.007958598,0.389636109,0.132699054,-0.211729991,0.039518842,-0.055512366,0.042811606,0.163404937,0.149736784,-0.011228336,0.036576539,-0.099622911,0.023161964,0.24471696,-0.053775309,-0.066469527,0.23287231,0.00879622,0.118480054,0.037835898,0.033726838,-0.035151264,-0.001795602,-0.150025431,0.009904739,-0.010489554,-0.058202691,0.044235798,0.133042559,-0.105320066,0.172928517,-0.025885019,0.089321117,0.025484655,0.0164702,-0.129208828,-0.061555126,0.130273386,-0.189690724,0.207734374,0.195175491,0.064917589,0.105304933,0.133953771,0.139079555,-0.025993041,0.062220339,-0.170350691,-0.009963719,0.061878153,-0.004384107,0.14548592,0.034248078
-0.081045142,0.121061813,0.049438452,-0.039012541,-0.119915245,-0.037966768,-0.011324404,-0.174138672,0.106286806,-0.136515101,0.235095165,-0.065268987,-0.217346905,-0.012773878,-0.047429512,0.119539979,-0.164305352,-0.121694467,-0.064968884,-0.040471848,0.078424814,0.058118104,0.004269907,0.042732634,-0.039362427,-0.249120499,-0.074219335,-0.057489199,0.107982578,-0.049765588,-0.023911636,-0.001931507,-0.199211542,-0.067653946,0.026382114,0.049431701,-0.033152112,-0.039323815,0.215504906,-0.06728672,-0.230868512,0.056526928,0.081662873,0.271316935,0.188694147,0.062420895,-0.024758605,-0.152450435,0.096239747,-0.178993417,0.091335582,0.123221209,0.124808265,0.063009393,-0.010181431,-0.211308262,0.052208979,0.104137432,-0.176565744,0.052973899,0.140570506,-0.082001507,0.062667924,-0.00729244,0.223560578,0.014012231,-0.082070559,-0.192619632,0.098507388,-0.21099101,-0.091035325,0.124359375,-0.127400969,-0.14779811,-0.326987407,0.00134266,0.444011684,0.140581854,-0.156459053,0.036503966,-0.048235596,-0.021240578,0.178970279,0.112474155,-0.028307531,-0.045321489,-0.127580432,0.016991768,0.245588873,-0.048425327,-0.108392269,0.201551786,0.041190701,0.004714496,0.016592374,0.054206612,-0.072350066,0.013870165,-0.137889566,-0.019733349,-0.025185395,-0.028013805,-0.020281081,0.166296957,-0.218698091,0.181897366,-0.021446517,0.001642573,-0.038545535,-0.027925302,-0.073890258,0.000773148,0.143956064,-0.253155979,0.221609961,0.180921731,0.094536059,0.12995159,0.077920515,0.032785912,0.026272208,-0.021752748,-0.219235252,-0.073311105,0.076093292,-0.056307841,0.175098587,0.05999721
-0.081700638,0.059557141,0.049597888,-0.095724094,-0.113855375,-0.05749588,-0.008005049,-0.075978972,0.212563965,-0.086501485,0.18097643,-0.043486576,-0.290684617,-0.045268828,-0.014632387,0.170766553,-0.186066255,-0.12002145,-0.108726886,-0.098609905,0.097532396,0.077800408,0.03063318,0.157512376,-0.129717508,-0.24822773,-0.005498346,-0.090162307,-0.079485676,-0.152716988,0.087998421,0.130551063,-0.161557448,-0.000492194,-0.035789032,0.134077036,-0.061974967,-0.137900209,0.22130734,0.007264316,-0.210882735,-0.076572715,0.034563692,0.201611672,0.280348465,-0.030859035,0.028615419,-0.082191627,0.151373623,-0.377618635,-0.026500214,0.186671895,-0.007796827,0.06584172,0.087983204,-0.226400983,-0.006348162,0.132882665,-0.192226674,0.011148827,0.051080601,-0.147912824,-0.001515058,-0.117244709,0.198327157,0.043520476,-0.158023417,-0.128442834,0.163334766,-0.212037927,-0.112864125,0.167390531,-0.108551112,-0.248759252,-0.291244423,0.045558517,0.380739027,0.187595865,-0.11530728,0.074191154,-0.09453321,-0.033170304,-0.007038935,0.136177483,0.063746243,-0.023316782,-0.126478845,0.039619843,0.156774943,-0.034895495,0.00736652,0.332032502,0.015454394,0.019814353,-0.0262163,0.034589082,-0.091279879,0.091804706,-0.09856558,0.055682397,-0.000908943,-0.034359379,0.040119147,0.026262734,-0.098087563,0.157489455,-0.061632439,-0.005953901,-0.089722265,-0.097047088,-0.140899447,0.01879669,0.200020856,-0.307848871,0.146693443,0.143795639,0.046353613,0.195285892,0.064172734,0.163873884,0.02421602,-0.086671195,-0.187179296,-0.009338604,0.058325539,-0.007666189,0.02096146,0.065077013
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10914085,0.039493519,0.043403171,-0.127658267,-0.068933742,0.00700897,-0.137995832,-0.107075613,0.145975271,-0.187107097,0.156059843,-0.096941344,-0.181894667,0.018832987,-0.071373578,0.23592611,-0.233003199,-0.177009027,-0.027471907,-0.035468752,-0.01337147,0.037466407,-0.027030342,0.052901675,-0.097756827,-0.32305412,-0.126267759,-0.064196829,-0.037670221,-0.070952484,-0.044702715,0.052072488,-0.149405222,0.054532627,0.051184466,0.132483596,0.01374647,-0.115118187,0.126797687,0.032534711,-0.238629833,0.031367319,0.127127051,0.213301968,0.198833626,-0.00743327,-0.052977406,-0.15997405,0.147313878,-0.159532856,0.028374448,0.14471731,0.0815701,0.108347727,0.032422753,-0.098719874,0.071164339,0.164681006,-0.138198568,-0.004562135,0.070459562,-0.037851921,0.02907369,-0.093332073,0.192543577,0.155117746,-0.0947723,-0.252200484,0.137893278,-0.148433238,-0.126433251,0.063407437,-0.162759393,-0.187504865,-0.253071424,-0.029407669,0.275937404,0.159088291,-0.145745009,0.084459786,0.030164202,-0.075889434,0.084652584,0.199786391,-0.008928107,0.001074879,-0.016102128,-0.004719135,0.27491923,-0.014448498,-0.013302429,0.159416523,-0.051360501,0.045461603,-0.004103114,-0.003277633,-0.092832644,0.036393853,-0.181649972,-0.083792919,-0.072672176,0.040021716,-0.048425909,0.131077997,-0.138444604,0.146047646,-0.005528491,-0.031219015,-0.035828718,0.040091766,-0.013880672,-0.020642532,0.147339787,-0.185922578,0.180542726,0.169339009,0.124897916,0.090207621,0.100735109,0.088655697,-0.004294053,-0.014581867,-0.222608496,-0.001530398,0.078325683,-0.042905719,0.063130863,0.011418106
